"","Id","MSSubClass","LotFrontage","LotArea","OverallQual","OverallCond","YearBuilt","YearRemodAdd","MasVnrArea","BsmtFinSF1","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","X1stFlrSF","X2ndFlrSF","LowQualFinSF","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","TotRmsAbvGrd","Fireplaces","GarageYrBlt","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","MiscVal","MoSold","YrSold","lGrLivArea","lSalePrice","lTotalBsmtSF","lX1stFlrSF","lX2ndFlrSF"
"1008",1008,160,21,2217,4,4,1970,1970,0,273,273,0,546,546,546,0,0,0,1,1,3,1,6,0,1970,1,286,238,0,0,0,0,0,0,8,2009,6.99576615630485,11.3850920934603,6.30261897574491,6.30261897574491,6.30261897574491
"1011",1011,50,115,21286,5,5,1948,1950,0,0,0,720,720,720,551,0,0,0,2,0,4,1,7,1,1948,1,312,0,0,108,0,0,0,0,8,2008,7.14755927118945,11.8130300574206,6.5792512120101,6.5792512120101,6.31173480915291
"1013",1013,70,55,10592,6,7,1923,1996,0,0,0,602,602,900,602,0,0,0,1,1,3,1,7,2,1923,1,180,96,0,112,0,53,0,0,8,2007,7.31455283232408,12.0137007528827,6.40025744530882,6.80239476332431,6.40025744530882
"1016",1016,60,70,8400,8,6,2001,2001,0,643,0,167,810,810,855,0,1,0,2,1,3,1,6,0,2001,2,528,0,45,0,0,0,0,0,11,2009,7.41758040241454,12.3327052964635,6.69703424766648,6.69703424766648,6.75110146893676
"1023",1023,50,52,9439,5,5,1930,1950,0,324,0,588,912,912,336,0,0,0,1,0,2,1,6,0,1957,1,160,0,0,192,0,0,0,0,3,2007,7.12929754892937,11.3736633976367,6.81563999007433,6.81563999007433,5.8171111599632
"1029",1029,50,79,9492,5,5,1941,1950,0,368,41,359,768,968,408,0,1,0,1,0,3,1,6,1,1941,1,240,0,0,0,0,0,0,0,4,2007,7.22693601849329,11.5617156291397,6.64378973314767,6.87523208727658,6.01126717440416
"1030",1030,160,21,1680,6,7,1972,1972,281,317,0,355,672,672,546,0,0,1,1,1,3,1,7,0,1972,1,264,0,28,0,0,0,0,0,5,2006,7.10496544826984,11.6784399034478,6.51025834052315,6.51025834052315,6.30261897574491
"1032",1032,75,102,15863,7,3,1920,1970,0,523,0,301,824,1687,998,397,1,0,2,1,5,1,12,2,1970,2,672,136,63,0,0,0,0,0,8,2009,8.03333401588006,12.1909590077201,6.71417052990947,7.43070708254597,6.90575327631146
"1044",1044,60,86,11839,7,5,1990,1990,99,1085,0,390,1475,1532,797,0,1,0,2,1,4,1,10,1,1990,2,514,192,121,0,0,0,0,0,5,2008,7.75319426988434,12.4771679143776,7.29641326877392,7.33432935030054,6.68085467879022
"1047",1047,60,85,16056,9,5,2005,2006,208,240,0,1752,1992,1992,876,0,0,0,3,1,4,1,11,1,2005,3,716,214,108,0,0,0,0,0,7,2006,7.96137020171951,13.2295679916666,7.59689443814454,7.59689443814454,6.77536609093639
"1053",1053,60,100,9500,6,6,1964,1978,272,442,0,374,816,1127,850,0,0,1,1,1,4,1,9,1,1964,2,540,0,52,0,0,0,0,0,6,2007,7.58933582317062,12.0137007528827,6.70441435496411,7.02731451403978,6.74523634948436
"1055",1055,60,90,11367,8,5,2002,2002,210,932,0,133,1065,1091,898,0,1,0,2,1,3,1,7,1,2002,2,586,199,60,0,0,0,0,0,11,2006,7.59538727885397,12.4490188241406,6.97073007814353,6.99484998583307,6.8001700683022
"1059",1059,60,96,11308,9,5,2008,2008,154,936,0,168,1104,1130,1054,0,1,0,2,1,3,1,10,1,2008,3,836,0,102,0,0,0,0,0,7,2009,7.6889133368648,12.7218858108072,7.00669522683704,7.02997291170639,6.96034772910131
"1063",1063,190,85,13600,5,5,1900,1950,0,0,0,662,662,1422,915,0,0,0,2,0,5,2,10,0,1945,2,560,0,57,0,0,0,0,0,9,2007,7.75662333453886,11.4075649493124,6.49526555593701,7.25981961036319,6.81892406527552
"1066",1066,60,80,14000,7,5,1996,1997,0,1201,0,105,1306,1306,954,0,1,0,2,1,3,1,7,0,1996,2,533,296,44,0,0,0,0,0,4,2010,7.72312009226633,12.7007688873663,7.17472430983638,7.17472430983638,6.86066367144829
"1067",1067,60,59,7837,6,7,1993,1994,0,0,0,799,799,799,772,0,0,0,2,1,3,1,7,1,1993,2,380,0,40,0,0,0,0,0,5,2009,7.35946763825562,12.0895388292742,6.68336094576627,6.68336094576627,6.64898455002478
"1068",1068,60,80,9760,6,6,1964,1964,360,674,106,0,780,798,813,0,1,0,1,1,4,1,7,0,1964,2,442,328,128,0,0,189,0,0,6,2008,7.38461038317697,12.0311238430656,6.65929391968364,6.68210859744981,6.70073110954781
"1069",1069,160,42,3964,6,4,1973,1973,0,837,0,105,942,1291,1230,0,1,0,2,1,5,1,10,1,1973,2,576,728,20,0,0,0,0,0,6,2006,7.83241092718792,11.9276806199855,6.84800527457636,7.16317239084664,7.11476944836646
"1072",1072,60,78,11700,6,6,1968,1968,0,298,0,429,727,829,727,0,0,0,1,1,4,1,8,0,1968,2,441,0,0,0,0,0,0,0,5,2009,7.34987370473834,11.9447078813958,6.58892647753352,6.7202201551353,6.58892647753352
"1073",1073,50,50,7585,5,3,1948,1950,0,0,0,810,810,1002,454,0,1,1,1,0,4,1,7,1,1954,1,280,0,0,0,0,0,0,0,8,2006,7.28344822875663,11.4240942512636,6.69703424766648,6.90975328164481,6.11809719804135
"1074",1074,60,75,7950,6,6,1977,1977,140,535,0,155,690,698,728,0,0,0,1,1,3,1,6,0,1977,2,440,252,0,0,0,0,0,0,7,2009,7.26262860097424,11.979799201207,6.5366915975913,6.54821910276237,6.59030104819669
"1076",1076,70,75,13125,7,6,1940,1984,0,410,0,390,800,960,780,0,0,0,1,1,3,1,6,2,1940,1,240,0,0,0,0,0,0,0,7,2007,7.46164039220858,12.2991075114974,6.68461172766793,6.86693328446188,6.65929391968364
"1077",1077,50,60,10800,5,8,1936,1989,0,626,0,170,796,1096,370,0,0,1,2,0,3,1,7,1,1950,2,566,436,21,0,0,0,0,500,4,2006,7.2902928824466,12.0435537160324,6.67959918584438,6.99942246750796,5.91350300563827
"1088",1088,60,85,10574,8,5,2005,2006,0,0,0,1082,1082,1082,871,0,0,0,2,1,3,1,9,1,2005,3,1043,160,50,0,0,0,0,0,5,2009,7.57712193087668,12.4371843664936,6.98656645940643,6.98656645940643,6.7696419768525
"1089",1089,160,24,2522,7,5,2004,2004,50,0,0,970,970,970,739,0,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,4,2006,7.44366368311559,11.8313791960888,6.87729607149743,6.87729607149743,6.6052979209482
"1092",1092,160,24,2160,7,5,1999,2000,212,510,0,90,600,624,628,0,1,0,2,1,2,1,4,0,1999,2,462,0,48,0,0,0,0,0,3,2008,7.13249755166004,11.982929094216,6.39692965521615,6.43615036836943,6.4425401664682
"1093",1093,50,60,8400,6,5,1925,1950,0,423,0,758,1181,1390,304,0,0,0,2,0,4,1,7,1,1925,2,576,342,0,128,0,0,0,0,6,2008,7.434847875212,11.8240798936072,7.07411681619736,7.23705902612474,5.71702770140622
"1099",1099,50,50,6000,4,6,1936,1950,0,672,0,0,672,757,567,0,0,0,1,0,3,1,6,0,1936,1,240,0,0,0,0,0,0,0,7,2009,7.18841273649695,11.7597855429018,6.51025834052315,6.62936325343745,6.34035930372775
"1105",1105,160,24,2016,5,5,1970,1970,304,0,0,630,630,630,672,0,0,0,2,1,3,1,6,0,1970,2,440,0,0,0,0,0,0,0,4,2007,7.17165682276851,11.5711943730942,6.44571981938558,6.44571981938558,6.51025834052315
"1106",1106,60,98,12256,8,5,1994,1995,362,1032,0,431,1463,1500,1122,0,1,0,2,1,3,1,9,2,1994,2,712,186,32,0,0,0,0,0,4,2010,7.87169266432365,12.6915804613119,7.28824440102012,7.3132203870903,7.02286808608264
"1108",1108,60,168,23257,7,5,2006,2006,0,0,0,868,868,887,1134,0,0,0,2,1,3,1,9,1,2006,2,422,0,100,0,0,0,0,0,9,2006,7.61134771740362,12.5235258763151,6.76619171466035,6.78784498230958,7.0335064842877
"1112",1112,60,80,10480,7,6,1976,1976,660,403,0,400,803,1098,866,0,0,0,2,1,4,1,8,1,1976,2,483,0,69,0,0,0,0,0,9,2008,7.58273848891441,12.2307652581205,6.68835471394676,7.00124562206948,6.76388490856244
"1119",1119,80,85,13825,5,6,1958,1987,0,0,0,533,533,1021,580,0,0,1,1,0,3,1,6,0,1958,1,300,280,34,0,0,0,0,0,12,2008,7.37838371299671,11.8493977015914,6.27852142416584,6.92853781816467,6.36302810354046
"1129",1129,60,59,11796,7,5,2004,2005,0,0,0,847,847,847,1112,0,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,7,2007,7.58018941794454,12.2783933071098,6.74170069465205,6.74170069465205,7.01391547481053
"1131",1131,50,65,7804,4,3,1928,1950,0,622,0,500,1122,1328,653,0,1,0,2,0,4,1,7,2,1981,2,576,431,44,0,0,0,0,0,12,2009,7.59135704669855,11.8130300574206,7.02286808608264,7.19142933003638,6.48157712927643
"1133",1133,70,90,9900,6,4,1880,1950,0,0,0,1008,1008,1178,1032,0,0,0,2,0,5,1,8,0,1930,1,205,0,48,0,0,0,0,0,5,2007,7.7007477945118,11.6741936125664,6.91572344863131,7.07157336421153,6.93925394604151
"1134",1134,60,80,9828,8,5,1995,1995,0,584,0,544,1128,1142,878,0,0,0,2,1,3,1,8,1,1995,2,466,0,155,0,0,0,0,0,6,2009,7.61085279039525,12.3863086958331,7.028201432058,7.04053639021596,6.77764659363512
"1135",1135,60,57,8773,6,5,1997,1997,0,0,0,916,916,916,684,0,0,0,2,1,3,1,7,1,1997,2,460,100,38,0,0,0,0,0,8,2007,7.37775890822787,12.0376539939052,6.82001636467413,6.82001636467413,6.52795791762255
"1137",1137,50,80,9600,6,5,1950,1950,0,280,0,752,1032,1032,220,0,0,0,1,0,3,1,6,0,1950,1,288,0,0,96,0,0,0,0,4,2008,7.13249755166004,11.6868787720937,6.93925394604151,6.93925394604151,5.39362754635236
"1143",1143,60,77,9965,8,5,2006,2007,340,1150,0,316,1466,1466,1362,0,1,0,3,0,4,1,11,1,2006,3,1052,125,144,0,0,0,0,0,4,2007,7.94732502701646,12.9595385187621,7.2902928824466,7.2902928824466,7.21670948670946
"1145",1145,190,60,12180,4,4,1941,1950,0,348,0,324,672,672,252,0,1,0,1,0,2,1,5,0,1941,1,280,0,0,0,0,0,0,0,7,2010,6.82871207164168,11.289781913656,6.51025834052315,6.51025834052315,5.52942908751142
"1146",1146,50,52,6240,5,6,1928,1950,0,0,0,1042,1042,1042,534,0,0,0,1,0,3,1,8,1,1928,1,225,0,0,0,0,0,0,0,8,2006,7.36264527041782,11.9117015849276,6.94889722231331,6.94889722231331,6.2803958389602
"1148",1148,70,75,12000,7,7,1941,1950,0,275,0,429,704,860,704,0,0,0,1,1,3,1,7,1,1941,1,234,0,0,0,0,0,0,0,7,2009,7.35500192110526,12.0696800206246,6.55677835615804,6.75693238924755,6.55677835615804
"1150",1150,70,50,9000,7,9,1920,1988,0,624,0,26,650,832,650,0,0,1,1,0,3,1,7,0,1930,2,324,0,0,0,0,0,0,0,7,2009,7.30114780585603,11.870599909242,6.47697236288968,6.72383244082121,6.47697236288968
"1160",1160,60,76,9120,6,6,1974,1974,270,442,0,459,901,943,933,0,0,0,2,1,4,1,8,1,1974,2,540,0,69,0,0,0,0,0,7,2008,7.53689712956617,12.1281111040605,6.80350525760834,6.84906628263346,6.83840520084734
"1161",1161,160,24,2280,6,5,1978,1978,0,311,0,544,855,855,601,0,0,0,2,1,3,1,7,1,1978,2,440,26,0,0,0,0,0,0,7,2010,7.28344822875663,11.8913619006905,6.75110146893676,6.75110146893676,6.39859493453521
"1168",1168,60,58,10852,6,5,2000,2000,0,786,0,173,959,959,712,0,1,0,2,1,3,1,7,1,2000,2,472,0,38,0,0,0,0,0,2,2006,7.42117752859539,12.0610468734799,6.86589107488344,6.86589107488344,6.56807791141198
"1169",1169,70,120,13728,6,7,1935,1986,0,626,0,501,1127,1236,872,0,0,0,2,0,4,1,7,2,1935,2,540,0,0,0,0,90,0,0,7,2008,7.65349490966125,12.3673407931263,7.02731451403978,7.11963563801764,6.77078942390898
"1170",1170,60,118,35760,10,5,1995,1996,1378,1387,0,543,1930,1831,1796,0,1,0,3,1,4,1,10,1,1995,3,807,361,76,0,0,0,0,0,7,2006,8.1961611392829,13.3455069287185,7.56527528189893,7.51261754467451,7.49331724886215
"1173",1173,160,35,4017,7,5,2006,2007,0,0,0,625,625,625,625,0,0,0,2,1,2,1,5,0,2006,2,625,0,54,0,0,0,0,0,3,2008,7.13089883029635,12.0546681913709,6.4377516497364,6.4377516497364,6.4377516497364
"1175",1175,70,80,16560,6,8,1932,1950,0,503,0,449,952,1170,1175,0,0,0,2,1,4,1,9,1,1932,2,360,0,0,0,0,0,0,0,7,2006,7.76004068088038,12.3842188309136,6.85856503479136,7.0647590277918,7.06902342657826
"1176",1176,50,85,10678,8,5,1992,2000,337,700,0,983,1683,2129,743,0,0,0,2,1,4,1,9,1,1992,2,541,0,33,0,0,0,0,0,4,2007,7.96276393016811,12.5602444592508,7.42833319419081,7.66340766489348,6.61069604471776
"1179",1179,50,54,7681,5,6,1921,1950,0,0,0,731,731,820,523,0,0,0,1,1,3,1,7,1,1921,1,186,192,0,102,0,0,0,0,7,2009,7.20266119652324,11.950535026405,6.59441345974978,6.7093043402583,6.25958146406492
"1183",1183,60,160,15623,10,5,1996,1996,0,2096,0,300,2396,2411,2065,0,1,0,3,1,4,1,10,2,1996,3,813,171,78,0,0,0,555,0,7,2007,8.40648506943182,13.5211394973617,7.78155595923534,7.78779687818117,7.63288550539513
"1186",1186,50,60,9738,5,7,1924,1950,0,392,0,392,784,949,272,0,1,0,1,0,4,1,7,0,1965,1,392,0,0,236,0,0,0,0,3,2006,7.1074254741107,11.5607627943844,6.66440902035041,6.85540879860993,5.605802066296
"1187",1187,190,107,10615,3,5,1900,1970,0,440,0,538,978,1014,685,0,1,0,2,0,3,2,7,0,1920,2,420,0,74,0,0,0,0,0,8,2009,7.43779512167193,11.4616321705827,6.88550967003482,6.92165818415113,6.52941883826223
"1189",1189,60,68,8935,7,5,2002,2002,95,0,0,831,831,831,829,0,0,0,2,1,3,1,7,0,2002,2,493,144,68,0,0,0,0,0,7,2009,7.41457288135059,12.1807548375459,6.72262979485545,6.72262979485545,6.7202201551353
"1190",1190,60,60,7500,7,5,1999,1999,0,0,0,994,994,1028,776,0,0,0,2,1,3,1,7,1,1999,2,442,140,60,0,0,0,0,0,6,2010,7.49776170062257,12.1495022940418,6.90173720665657,6.93537044601511,6.65415252018322
"1192",1192,160,24,2645,8,5,1999,2000,456,0,0,776,776,764,677,0,0,0,2,1,2,1,5,0,1999,2,492,206,0,0,0,0,0,0,11,2007,7.27309259599952,12.0668105781967,6.65415252018322,6.63856778916652,6.51767127291227
"1193",1193,50,60,9600,5,8,1925,1994,0,0,0,702,702,842,630,0,0,0,1,0,3,1,6,0,1925,1,250,0,0,84,0,0,0,0,7,2007,7.29437729928882,11.7360690162844,6.55393340402581,6.73578001424233,6.44571981938558
"1195",1195,60,80,9364,6,7,1969,1969,143,371,0,292,663,663,689,0,0,0,1,1,4,1,7,0,1969,1,299,379,36,0,0,0,0,0,3,2010,7.20934025660291,11.9703503120091,6.49677499018586,6.49677499018586,6.53524127101366
"1196",1196,60,51,8029,6,5,2005,2005,0,0,0,728,728,728,728,0,0,0,2,1,3,1,8,0,2005,2,400,100,24,0,0,0,0,0,7,2008,7.28344822875663,12.0782392740203,6.59030104819669,6.59030104819669,6.59030104819669
"1197",1197,60,58,14054,7,5,2006,2006,0,0,0,879,879,879,984,0,0,0,2,1,4,1,9,1,2006,3,660,100,17,0,0,0,0,0,11,2006,7.52994337060159,12.2977854534534,6.77878489768518,6.77878489768518,6.89162589705225
"1198",1198,75,65,8850,7,6,1916,1950,0,0,0,815,815,815,875,0,0,0,1,0,3,1,7,1,1916,1,225,0,0,330,0,0,0,0,7,2006,7.43248380791712,11.8775685785581,6.70318811324086,6.70318811324086,6.77422388635761
"1202",1202,60,80,10400,7,5,1998,1998,0,0,0,866,866,866,913,0,0,0,2,1,3,1,6,0,1998,2,546,198,36,0,0,0,0,0,3,2009,7.48380668766583,12.1955171315907,6.76388490856244,6.76388490856244,6.81673588059497
"1203",1203,50,50,6000,5,8,1925,1997,0,0,0,884,884,884,464,0,1,0,1,0,3,1,5,1,1960,1,216,0,0,208,0,0,0,0,5,2009,7.20637729147225,11.6699292137799,6.78445706263764,6.78445706263764,6.13988455222626
"1211",1211,60,70,11218,6,5,1992,1992,0,0,0,1055,1055,1055,790,0,0,0,2,1,3,1,8,1,1992,2,462,635,104,0,0,0,0,400,5,2010,7.52023455647463,12.1495022940418,6.96129604591017,6.96129604591017,6.67203294546107
"1212",1212,50,152,12134,8,7,1988,2005,0,427,0,132,559,1080,672,0,0,0,2,0,4,1,8,0,1988,2,492,325,12,0,0,0,0,0,6,2010,7.46851327149634,12.0076217068063,6.3261494731551,6.98471632011827,6.51025834052315
"1223",1223,50,78,10496,6,6,1949,1950,320,196,0,844,1040,1168,678,0,0,0,2,0,3,1,7,1,1949,1,315,0,0,0,0,0,0,0,1,2007,7.5207764150628,11.870599909242,6.94697599213542,7.06304816338817,6.5191472879404
"1225",1225,60,60,15384,7,5,2004,2005,0,724,0,64,788,788,702,0,1,0,2,1,3,1,8,1,2004,2,388,100,75,0,0,0,0,0,2,2008,7.30653139893951,12.1226910365911,6.66949808985788,6.66949808985788,6.55393340402581
"1227",1227,60,86,14598,6,5,2007,2007,74,0,0,894,894,894,1039,0,0,0,2,1,4,1,9,1,2007,3,668,100,18,0,0,0,0,0,1,2008,7.56682847920833,12.273731294004,6.79570577517351,6.79570577517351,6.94601399109923
"1236",1236,70,96,13132,5,5,1914,1950,0,0,0,747,747,892,892,0,0,0,1,1,4,1,9,0,1914,1,180,203,40,0,0,0,0,0,7,2006,7.48661331313996,11.8414159318498,6.61606518513282,6.79346613258001,6.79346613258001
"1237",1237,160,36,2628,7,5,2003,2003,106,0,0,764,764,764,862,0,0,0,2,1,2,1,6,0,2003,2,474,0,27,0,0,0,0,0,6,2010,7.39387829010776,12.0753943218881,6.63856778916652,6.63856778916652,6.75925527066369
"1238",1238,60,41,12393,7,5,2004,2005,0,0,0,847,847,847,1101,0,0,0,2,1,4,1,8,1,2004,2,434,100,48,0,0,0,0,0,9,2006,7.57455848420248,12.1807548375459,6.74170069465205,6.74170069465205,7.00397413672268
"1241",1241,60,65,8158,7,5,2003,2003,252,550,0,334,884,884,884,0,1,0,2,1,3,1,8,0,2003,2,543,0,63,0,0,0,0,0,7,2008,7.47760424319759,12.3234111379474,6.78445706263764,6.78445706263764,6.78445706263764
"1246",1246,80,78,12090,6,7,1984,2003,74,0,0,585,585,1140,728,0,0,0,3,1,3,1,7,1,1984,2,477,268,112,0,0,147,0,0,1,2007,7.53262361878879,12.0895388292742,6.37161184723186,7.03878354138854,6.59030104819669
"1247",1247,60,65,8125,7,5,2005,2006,0,0,0,756,756,756,797,0,0,0,2,1,3,1,6,0,2005,2,615,0,45,0,0,0,0,0,3,2006,7.34794382314869,12.136186518066,6.62804137617953,6.62804137617953,6.68085467879022
"1249",1249,75,60,9600,6,5,1917,1950,0,319,0,416,735,1134,924,0,0,0,1,1,3,1,8,1,1950,2,396,0,0,259,0,0,0,0,4,2008,7.62948991639399,11.7714361601217,6.59987049921284,7.0335064842877,6.82871207164168
"1255",1255,60,60,6931,7,5,2003,2004,92,0,0,746,746,760,896,0,0,0,2,1,3,1,7,1,2003,2,397,178,128,0,0,0,0,0,7,2008,7.4121603349452,12.0161220615717,6.61472560020376,6.63331843328038,6.79794041297493
"1256",1256,50,52,6240,6,6,1931,1950,0,425,0,459,884,959,408,0,0,0,1,0,3,1,6,1,1978,1,560,0,0,0,0,120,0,0,11,2007,7.22037383672395,11.7558716435806,6.78445706263764,6.86589107488344,6.01126717440416
"1264",1264,70,60,13515,6,6,1919,1950,0,0,0,764,764,1060,764,0,0,0,1,0,3,1,8,1,1940,2,520,0,0,126,0,0,0,0,7,2007,7.50878717063428,12.1034860567551,6.63856778916652,6.96602418710611,6.63856778916652
"1266",1266,160,35,3735,7,5,1999,1999,218,450,0,241,691,713,739,0,1,0,2,1,3,1,6,0,1999,2,506,0,34,0,0,0,0,0,3,2006,7.28069719538474,12.1221474105924,6.53813982376767,6.5694814204143,6.6052979209482
"1267",1267,190,60,10120,7,4,1910,1950,0,0,0,925,925,964,925,0,0,0,1,1,4,2,9,1,1960,1,308,0,0,264,0,0,0,0,1,2007,7.54380286750151,11.7117763237154,6.82979373751242,6.87109129461055,6.82979373751242
"1270",1270,50,78,11344,5,5,1958,1958,180,460,0,414,874,874,650,0,0,0,1,1,3,1,7,0,1958,1,315,0,0,0,0,0,0,0,7,2007,7.32909373624659,11.8775685785581,6.77308037565554,6.77308037565554,6.47697236288968
"1275",1275,50,53,5362,5,6,1910,2003,0,0,0,661,661,661,589,0,0,0,2,0,3,1,8,1,1985,2,552,242,0,81,0,0,0,0,11,2007,7.13089883029635,11.8422292121128,6.49375383985169,6.49375383985169,6.37842618365159
"1276",1276,90,95,11345,5,5,1948,1950,567,220,0,708,928,928,992,0,0,0,2,0,4,2,10,0,1948,2,400,0,0,0,0,0,0,0,7,2007,7.56008046502183,11.8277362048103,6.8330317327862,6.8330317327862,6.89972310728487
"1280",1280,50,60,7500,4,4,1920,1950,0,0,0,698,698,698,430,0,0,0,1,0,2,1,6,0,1980,2,528,30,0,164,0,0,0,0,4,2010,7.028201432058,11.1331281036106,6.54821910276237,6.54821910276237,6.06378520868761
"1285",1285,50,50,9638,6,7,1919,1990,0,0,0,804,804,1699,748,0,0,0,2,0,4,1,10,1,1969,1,336,272,0,42,0,116,0,0,3,2010,7.80261806344267,12.0376539939052,6.68959926917897,7.43779512167193,6.61740297797448
"1286",1286,50,50,6000,6,6,1939,1950,0,0,0,780,780,825,587,0,0,0,1,0,4,1,6,1,1939,1,280,45,0,0,0,0,0,0,5,2009,7.25276241805319,11.7943379244084,6.65929391968364,6.71538338633468,6.3750248198281
"1290",1290,60,86,11065,8,5,2006,2006,788,0,0,1085,1085,1120,850,0,0,0,2,1,3,1,8,1,2006,3,753,177,74,0,0,0,0,0,10,2006,7.58578882173203,12.5461099483159,6.98933526597456,7.02108396428914,6.74523634948436
"1292",1292,160,21,1680,5,7,1972,1972,268,231,0,399,630,630,672,0,0,0,2,1,3,1,6,0,1972,1,264,185,0,0,0,0,0,0,2,2009,7.17165682276851,11.6910716503537,6.44571981938558,6.44571981938558,6.51025834052315
"1293",1293,70,60,6600,5,4,1892,1965,0,0,0,994,994,1378,994,0,0,0,2,0,4,2,11,0,1985,1,432,0,287,0,0,0,0,0,12,2009,7.77148876011762,11.5852461265499,6.90173720665657,7.2283884515736,6.90173720665657
"1294",1294,60,78,10140,7,5,1976,1976,0,194,0,638,832,832,832,0,0,0,2,1,4,1,8,1,1976,2,528,0,28,0,0,259,0,0,3,2006,7.41697962138115,12.0008917945901,6.72383244082121,6.72383244082121,6.72383244082121
"1299",1299,60,313,63887,10,5,2008,2008,796,5644,0,466,6110,4692,950,0,2,0,2,1,3,1,12,3,2008,2,1418,214,292,0,0,0,480,0,1,2008,8.63799389156194,11.982929094216,8.71768205216564,8.45361420977337,6.85646198459459
"1303",1303,60,92,10120,8,5,1994,1994,391,740,0,425,1165,1203,1323,0,1,0,2,1,4,1,8,1,1994,3,844,309,78,0,0,0,0,0,12,2006,7.83439230291044,12.5776362019627,7.0604763659998,7.09257371597468,7.18765716411496
"1305",1305,160,32,3363,7,5,2004,2004,117,0,0,976,976,976,732,0,0,0,2,0,3,1,7,0,2004,2,380,0,40,0,0,0,0,0,4,2006,7.44307837434852,11.7752897294377,6.88346258641309,6.88346258641309,6.59578051396131
"1314",1314,60,108,14774,9,5,1999,1999,165,0,0,1393,1393,1422,1177,0,0,0,2,1,4,1,10,1,1999,3,779,668,30,0,0,0,0,0,5,2010,7.86288203464149,12.7164021462475,7.23921497377981,7.25981961036319,7.07072410726028
"1316",1316,60,85,11075,6,5,1969,1969,0,500,276,176,952,1092,1020,0,0,0,2,1,4,1,9,2,1969,2,576,280,0,0,0,0,0,0,6,2008,7.65539064482615,12.2399908637336,6.85856503479136,6.99576615630485,6.92755790627832
"1323",1323,60,107,10186,7,5,1992,1992,0,674,0,76,750,1061,862,0,1,0,2,1,3,1,8,1,1992,2,564,240,39,0,0,0,0,0,6,2010,7.56164174558878,12.1547793511426,6.62007320653036,6.96696713861398,6.75925527066369
"1329",1329,50,60,10440,6,7,1920,1950,0,493,0,1017,1510,1584,1208,0,0,0,2,0,5,1,8,2,1920,2,520,0,547,0,0,480,0,1150,6,2008,7.93451346388226,12.4529327234617,7.31986492980897,7.36770857237437,7.09672137849476
"1330",1330,60,63,9084,7,5,1998,1998,0,0,0,935,935,955,677,0,0,0,2,1,3,1,8,1,1998,2,462,0,28,0,0,0,0,0,6,2006,7.39756153552405,12.0810761553555,6.84054652928869,6.86171134048073,6.51767127291227
"1334",1334,50,60,7200,5,6,1938,1995,0,0,0,803,803,803,557,0,0,0,1,1,2,1,6,0,1951,1,297,0,65,190,0,0,0,0,7,2006,7.2152399787301,11.740061037554,6.68835471394676,6.68835471394676,6.32256523992728
"1335",1335,160,24,2368,5,6,1970,1970,312,765,0,0,765,765,600,0,0,0,1,1,3,1,7,0,1970,2,440,0,36,0,0,0,0,0,5,2009,7.21890970761906,11.7360690162844,6.63987583382654,6.63987583382654,6.39692965521615
"1339",1339,60,95,13450,7,5,2002,2002,0,700,0,216,916,920,941,0,1,0,2,1,3,1,8,0,2002,2,492,146,91,0,0,0,0,0,6,2006,7.52886925664225,12.2060726455302,6.82001636467413,6.82437367004309,6.84694313958538
"1344",1344,50,57,7558,6,6,1928,1950,0,0,0,896,896,1172,741,0,0,0,1,1,3,1,9,1,1929,2,342,0,0,0,0,0,0,0,3,2009,7.55642796944025,12.083905011556,6.79794041297493,7.06646697013696,6.60800062529609
"1345",1345,60,85,11103,7,5,2006,2006,0,0,0,728,728,728,728,0,0,0,2,1,3,1,8,1,2006,2,440,0,0,0,0,0,0,0,7,2007,7.28344822875663,11.9565530341727,6.59030104819669,6.59030104819669,6.59030104819669
"1351",1351,90,91,11643,5,5,1969,1969,368,500,0,748,1248,1338,1296,0,1,1,2,2,6,2,12,0,1969,4,968,0,0,0,0,0,0,0,8,2009,7.87625888230323,12.2060726455302,7.12929754892937,7.19893124068817,7.16703787691222
"1352",1352,60,70,9247,6,6,1962,1962,318,319,0,539,858,858,858,0,0,0,1,1,4,1,8,1,1962,2,490,0,84,0,0,120,0,0,3,2008,7.44775128004791,12.0494188354848,6.75460409948796,6.75460409948796,6.75460409948796
"1353",1353,50,50,6000,6,9,1937,2000,0,0,0,698,698,786,390,0,0,0,1,0,2,1,4,0,1999,2,624,210,0,0,0,0,0,0,7,2009,7.06987412845857,11.8122890421958,6.54821910276237,6.66695679242921,5.96614673912369
"1354",1354,50,56,14720,8,5,1995,1996,579,816,0,1217,2033,2053,1185,0,1,0,2,1,4,1,9,1,1996,3,666,283,86,0,0,0,0,0,3,2010,8.08271113423758,12.9239124386805,7.61726781362835,7.62705741701893,7.07749805356923
"1356",1356,80,102,10192,7,6,1968,1992,143,0,0,570,570,1222,698,0,0,0,3,0,4,1,8,1,1968,2,487,0,98,0,0,0,0,0,9,2006,7.56008046502183,12.0435537160324,6.3456363608286,7.10824413973154,6.54821910276237
